idPlayer,namePlayer,dateBirth,numberJersey,idTeam,teamName,slugTeam,cityTeam,slugPlayer,yearSeasonFirst,yearSeasonLast,yearDraft,numberRound,numberOverallPick,slugSeason,nameSchool,nameOrganizationFrom,heightInches,weightLBS,countSeasonsPlayed,pts,ast,treb,countAllStarGames,ratioPIE,urlNBAAPI,nameFirst,nameLast,namePlayerAbbr,codeTeam,urlPlayerStats,urlPlayerThumbnail,urlPlayerHeadshot,urlPlayerActionPhoto,urlPlayerPhoto
204098,Xavier Munford,1992-06-01,0,1610612763,Grizzlies,MEM,Memphis,xavier_munford,2016,2018,,,,career,Rhode Island,Rhode Island/USA,76,173,1,4.2,1.3,1.6,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=204098,Xavier,Munford,X. Munford,grizzlies,https://stats.nba.com/player/204098,https://stats.nba.com/media/players/230x185/204098.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204098.png,https://stats.nba.com/media/players/700/204098.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204098.png
204456,T.J. McConnell,1992-03-25,9,1610612754,Pacers,IND,Indiana,t.j._mcconnell,2016,2020,,,,2019-20,Arizona,Arizona/USA,73,190,4,6.6,5,2.6,,0.122,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=204456,T.J.,McConnell,T. McConnell,pacers,https://stats.nba.com/player/204456,https://stats.nba.com/media/players/230x185/204456.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204456.png,https://stats.nba.com/media/players/700/204456.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204456.png
1626143,Jahlil Okafor,1995-12-15,9,1610612740,Pelicans,NOP,New Orleans,jahlil_okafor,2016,2020,2015,1,3,2019-20,Duke,Duke/USA,82,270,4,7.6,1.3,4.3,,0.105,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626143,Jahlil,Okafor,J. Okafor,pelicans,https://stats.nba.com/player/1626143,https://stats.nba.com/media/players/230x185/1626143.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626143.png,https://stats.nba.com/media/players/700/1626143.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626143.png
1626144,Emmanuel Mudiay,1996-03-05,15,1610612762,Jazz,UTA,Utah,emmanuel_mudiay,2016,2020,2015,1,7,2019-20,"",Guangdong/DRC,75,200,4,7.1,2.1,2.3,,0.097,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626144,Emmanuel,Mudiay,E. Mudiay,jazz,https://stats.nba.com/player/1626144,https://stats.nba.com/media/players/230x185/1626144.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626144.png,https://stats.nba.com/media/players/700/1626144.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626144.png
1626145,Tyus Jones,1996-05-10,21,1610612763,Grizzlies,MEM,Memphis,tyus_jones,2016,2020,2015,1,24,2019-20,Duke,Duke/USA,72,196,4,7.4,4.4,1.6,,0.108,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626145,Tyus,Jones,T. Jones,grizzlies,https://stats.nba.com/player/1626145,https://stats.nba.com/media/players/230x185/1626145.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626145.png,https://stats.nba.com/media/players/700/1626145.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626145.png
1626146,Cliff Alexander,1995-11-16,34,1610612757,Trail Blazers,POR,Portland,cliff_alexander,2016,2016,,,,career,Kansas,Kansas/USA,80,240,1,1.3,0,0.8,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626146,Cliff,Alexander,C. Alexander,blazers,https://stats.nba.com/player/1626146,https://stats.nba.com/media/players/230x185/1626146.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626146.png,https://stats.nba.com/media/players/700/1626146.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626146.png
1626147,Justin Anderson,1993-11-19,10,1610612751,Nets,BKN,Brooklyn,justin_anderson,2016,2020,2015,1,21,2019-20,Virginia,Virginia/USA,77,231,4,3.3,1,1.8,,0.06,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626147,Justin,Anderson,J. Anderson,nets,https://stats.nba.com/player/1626147,https://stats.nba.com/media/players/230x185/1626147.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626147.png,https://stats.nba.com/media/players/700/1626147.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626147.png
1626148,Anthony Brown,1992-10-10,3,1610612747,Lakers,LAL,Los Angeles,anthony_brown,2016,2018,2015,2,34,career,Stanford,Stanford/USA,79,224,3,3.9,0.7,2.5,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626148,Anthony,Brown,A. Brown,lakers,https://stats.nba.com/player/1626148,https://stats.nba.com/media/players/230x185/1626148.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626148.png,https://stats.nba.com/media/players/700/1626148.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626148.png
1626149,Montrezl Harrell,1994-01-26,5,1610612746,Clippers,LAC,LA,montrezl_harrell,2016,2020,2015,2,32,2019-20,Louisville,Louisville/USA,79,240,4,18.6,1.7,7.1,,0.145,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626149,Montrezl,Harrell,M. Harrell,clippers,https://stats.nba.com/player/1626149,https://stats.nba.com/media/players/230x185/1626149.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626149.png,https://stats.nba.com/media/players/700/1626149.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626149.png
1626150,Andrew Harrison,1994-10-28,,0,"","","",andrew_harrison,2017,2019,2015,2,44,career,Kentucky,Kentucky/USA,,,3,7,2.8,2,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626150,Andrew,Harrison,A. Harrison,"",https://stats.nba.com/player/1626150,https://stats.nba.com/media/players/230x185/1626150.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626150.png,https://stats.nba.com/media/players/700/1626150.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626150.png
1626151,Aaron Harrison,1994-10-28,9,1610612766,Hornets,CHA,Charlotte,aaron_harrison,2016,2018,,,,career,Kentucky,Kentucky/USA,78,210,2,2.3,0.5,1.2,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626151,Aaron,Harrison,A. Harrison,hornets,https://stats.nba.com/player/1626151,https://stats.nba.com/media/players/230x185/1626151.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626151.png,https://stats.nba.com/media/players/700/1626151.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626151.png
1626153,Delon Wright,1992-04-26,55,1610612742,Mavericks,DAL,Dallas,delon_wright,2016,2020,2015,1,20,2019-20,Utah,Utah/USA,77,185,4,7.1,3.3,3.9,,0.108,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626153,Delon,Wright,D. Wright,mavericks,https://stats.nba.com/player/1626153,https://stats.nba.com/media/players/230x185/1626153.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626153.png,https://stats.nba.com/media/players/700/1626153.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626153.png
1626154,RJ Hunter,1993-10-24,28,1610612738,Celtics,BOS,Boston,rj_hunter,2016,2019,2015,1,28,career,Georgia State,Georgia State/USA,77,185,4,3,0.4,1,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626154,RJ,Hunter,R. Hunter,celtics,https://stats.nba.com/player/1626154,https://stats.nba.com/media/players/230x185/1626154.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626154.png,https://stats.nba.com/media/players/700/1626154.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626154.png
1626155,Sam Dekker,1994-05-06,8,1610612764,Wizards,WAS,Washington,sam_dekker,2016,2019,2015,1,18,career,Wisconsin,Wisconsin/USA,81,230,4,5.5,0.8,3,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626155,Sam,Dekker,S. Dekker,wizards,https://stats.nba.com/player/1626155,https://stats.nba.com/media/players/230x185/1626155.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626155.png,https://stats.nba.com/media/players/700/1626155.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626155.png
1626156,D'Angelo Russell,1996-02-23,0,1610612750,Timberwolves,MIN,Minnesota,d'angelo_russell,2016,2020,2015,1,2,2019-20,Ohio State,Ohio State/USA,76,193,4,23.1,6.3,3.9,,0.125,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626156,D'Angelo,Russell,D. Russell,timberwolves,https://stats.nba.com/player/1626156,https://stats.nba.com/media/players/230x185/1626156.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626156.png,https://stats.nba.com/media/players/700/1626156.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626156.png
1626157,Karl-Anthony Towns,1995-11-15,32,1610612750,Timberwolves,MIN,Minnesota,karl-anthony_towns,2016,2020,2015,1,1,2019-20,Kentucky,Kentucky/USA,83,248,4,26.5,4.4,10.8,,0.168,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626157,Karl-Anthony,Towns,K. Towns,timberwolves,https://stats.nba.com/player/1626157,https://stats.nba.com/media/players/230x185/1626157.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626157.png,https://stats.nba.com/media/players/700/1626157.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626157.png
1626158,Richaun Holmes,1993-10-15,22,1610612758,Kings,SAC,Sacramento,richaun_holmes,2016,2020,2015,2,37,2019-20,Bowling Green,Bowling Green State/USA,82,235,4,12.5,1,8.2,,0.116,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626158,Richaun,Holmes,R. Holmes,kings,https://stats.nba.com/player/1626158,https://stats.nba.com/media/players/230x185/1626158.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626158.png,https://stats.nba.com/media/players/700/1626158.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626158.png
1626159,Justise Winslow,1996-03-26,7,1610612763,Grizzlies,MEM,Memphis,justise_winslow,2016,2020,2015,1,10,2019-20,Duke,Duke/USA,78,222,4,11.3,4,6.6,,0.074,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626159,Justise,Winslow,J. Winslow,grizzlies,https://stats.nba.com/player/1626159,https://stats.nba.com/media/players/230x185/1626159.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626159.png,https://stats.nba.com/media/players/700/1626159.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626159.png
1626161,Willie Cauley-Stein,1993-08-18,33,1610612742,Mavericks,DAL,Dallas,willie_cauley-stein,2016,2020,2015,1,6,2019-20,Kentucky,Kentucky/USA,84,240,4,7.2,1.3,5.8,,0.113,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626161,Willie,Cauley-Stein,W. Cauley-Stein,mavericks,https://stats.nba.com/player/1626161,https://stats.nba.com/media/players/230x185/1626161.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626161.png,https://stats.nba.com/media/players/700/1626161.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626161.png
1626162,Kelly Oubre Jr.,1995-12-09,3,1610612756,Suns,PHX,Phoenix,kelly_oubre jr.,2016,2020,2015,1,15,2019-20,Kansas,Kansas/USA,79,203,4,18.7,1.5,6.4,,0.097,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626162,Kelly,Oubre Jr.,K. Oubre Jr.,suns,https://stats.nba.com/player/1626162,https://stats.nba.com/media/players/230x185/1626162.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626162.png,https://stats.nba.com/media/players/700/1626162.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626162.png
1626163,Frank Kaminsky,1993-04-04,8,1610612756,Suns,PHX,Phoenix,frank_kaminsky,2016,2020,2015,1,9,2019-20,Wisconsin,Wisconsin/USA,84,240,4,10.1,2.1,4.8,,0.099,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626163,Frank,Kaminsky,F. Kaminsky,suns,https://stats.nba.com/player/1626163,https://stats.nba.com/media/players/230x185/1626163.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626163.png,https://stats.nba.com/media/players/700/1626163.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626163.png
1626164,Devin Booker,1996-10-30,1,1610612756,Suns,PHX,Phoenix,devin_booker,2016,2020,2015,1,13,2019-20,Kentucky,Kentucky/USA,77,206,4,26.2,6.6,4.1,,0.135,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626164,Devin,Booker,D. Booker,suns,https://stats.nba.com/player/1626164,https://stats.nba.com/media/players/230x185/1626164.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626164.png,https://stats.nba.com/media/players/700/1626164.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626164.png
1626166,Cameron Payne,1994-08-08,15,1610612756,Suns,PHX,Phoenix,cameron_payne,2016,2020,2015,1,14,2019-20,Murray State,Murray State/USA,73,183,4,11.5,2.3,3.3,,0.146,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626166,Cameron,Payne,C. Payne,suns,https://stats.nba.com/player/1626166,https://stats.nba.com/media/players/230x185/1626166.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626166.png,https://stats.nba.com/media/players/700/1626166.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626166.png
1626167,Myles Turner,1996-03-24,33,1610612754,Pacers,IND,Indiana,myles_turner,2016,2020,2015,1,11,2019-20,Texas,Texas/USA,83,250,4,12.1,1.1,6.5,,0.097,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626167,Myles,Turner,M. Turner,pacers,https://stats.nba.com/player/1626167,https://stats.nba.com/media/players/230x185/1626167.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626167.png,https://stats.nba.com/media/players/700/1626167.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626167.png
1626168,Trey Lyles,1995-11-05,41,1610612759,Spurs,SAS,San Antonio,trey_lyles,2016,2020,2015,1,12,2019-20,Kentucky,Kentucky/USA,81,234,4,6.4,1.1,5.7,,0.088,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626168,Trey,Lyles,T. Lyles,spurs,https://stats.nba.com/player/1626168,https://stats.nba.com/media/players/230x185/1626168.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626168.png,https://stats.nba.com/media/players/700/1626168.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626168.png
1626169,Stanley Johnson,1996-05-29,5,1610612761,Raptors,TOR,Toronto,stanley_johnson,2016,2020,2015,1,8,2019-20,Arizona,Arizona/USA,78,242,4,1.2,0.4,1,,0.051,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626169,Stanley,Johnson,S. Johnson,raptors,https://stats.nba.com/player/1626169,https://stats.nba.com/media/players/230x185/1626169.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626169.png,https://stats.nba.com/media/players/700/1626169.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626169.png
1626170,Jerian Grant,1992-10-09,22,1610612764,Wizards,WAS,Washington,jerian_grant,2016,2020,2015,1,19,2019-20,Notre Dame,Notre Dame/USA,76,198,4,7.5,1,1,,0.111,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626170,Jerian,Grant,J. Grant,wizards,https://stats.nba.com/player/1626170,https://stats.nba.com/media/players/230x185/1626170.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626170.png,https://stats.nba.com/media/players/700/1626170.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626170.png
1626171,Bobby Portis,1995-02-10,1,1610612752,Knicks,NYK,New York,bobby_portis,2016,2020,2015,1,22,2019-20,Arkansas,Arkansas/USA,82,250,4,10.1,1.5,5.1,,0.108,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626171,Bobby,Portis,B. Portis,knicks,https://stats.nba.com/player/1626171,https://stats.nba.com/media/players/230x185/1626171.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626171.png,https://stats.nba.com/media/players/700/1626171.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626171.png
1626172,Kevon Looney,1996-02-06,5,1610612744,Warriors,GSW,Golden State,kevon_looney,2016,2020,2015,1,30,2019-20,UCLA,UCLA/USA,81,222,4,3.4,1,3.3,,0.056,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626172,Kevon,Looney,K. Looney,warriors,https://stats.nba.com/player/1626172,https://stats.nba.com/media/players/230x185/1626172.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626172.png,https://stats.nba.com/media/players/700/1626172.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626172.png
1626173,Rashad Vaughn,1996-08-16,,0,"","","",rashad_vaughn,2016,2018,2015,1,17,career,Nevada-Las Vegas,Nevada-Las Vegas/USA,,,2,3,0.5,1.1,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626173,Rashad,Vaughn,R. Vaughn,"",https://stats.nba.com/player/1626173,https://stats.nba.com/media/players/230x185/1626173.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626173.png,https://stats.nba.com/media/players/700/1626173.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626173.png
1626174,Christian Wood,1995-09-27,35,1610612765,Pistons,DET,Detroit,christian_wood,2016,2020,,,,2019-20,UNLV,UNLV/USA,82,214,3,13.1,1,6.3,,0.153,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626174,Christian,Wood,C. Wood,pistons,https://stats.nba.com/player/1626174,https://stats.nba.com/media/players/230x185/1626174.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626174.png,https://stats.nba.com/media/players/700/1626174.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626174.png
1626175,Jordan Mickey,1994-07-09,25,1610612738,Celtics,BOS,Boston,jordan_mickey,2016,2018,2015,2,33,career,Louisiana State,Louisiana State/USA,80,235,3,2.4,0.3,2,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626175,Jordan,Mickey,J. Mickey,celtics,https://stats.nba.com/player/1626175,https://stats.nba.com/media/players/230x185/1626175.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626175.png,https://stats.nba.com/media/players/700/1626175.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626175.png
1626176,Rakeem Christmas,1991-12-01,25,1610612754,Pacers,IND,Indiana,rakeem_christmas,2016,2017,2015,2,36,career,Syracuse,Syracuse/USA,81,250,2,2.1,0.1,1.9,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1626176,Rakeem,Christmas,R. Christmas,pacers,https://stats.nba.com/player/1626176,https://stats.nba.com/media/players/230x185/1626176.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626176.png,https://stats.nba.com/media/players/700/1626176.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626176.png
